stage,num_players,hand_odds,std_odds,last_action,action
preflop,6,0.311,0.03805077802510763,bets,raises
preflop,6,0.068,0.05061239675652808,raises,folds
preflop,5,0.132,0.1212693513143357,raises,calls
preflop,5,0.131,0.10264146420112431,raises,calls
preflop,5,0.193,0.06962680713224245,raises,calls
preflop,5,0.123,0.04968616437221141,raises,calls
flop,5,0.024291497975708502,0.25844568807421114,checks,checks
flop,5,0.2982456140350877,0.26807362335669205,checks,bets
flop,5,0.012145748987854251,0.24197585691303727,bets,folds
flop,4,0.6653171390013495,0.24381999837020393,bets,raises
flop,4,0.0,0.2841264728478688,raises,folds
flop,3,0.024291497975708502,0.30531531126457034,raises,folds
flop,2,0.2982456140350877,0.31275867243599825,raises,re-raises
flop,2,0.6653171390013495,0.27559553460859326,re-raises,calls
turn,2,0.22727272727272727,0.24755033547187597,checks,bets
turn,2,0.7727272727272727,0.3195193062160363,bets,raises
turn,2,0.22727272727272727,0.2322049567497409,raises,calls
river,2,0.0,0.49346212345965845,checks,checks
river,2,1.0,0.48562850722494405,checks,bets
river,2,0.0,0.46660706819528486,bets,folds
preflop,9,0.064,0.010267391230330367,checks,checks
preflop,9,0.054,0.02583908454353201,checks,checks
preflop,9,0.083,-0.010704686155315071,checks,checks
preflop,9,0.092,0.08607578558557283,checks,checks
preflop,9,0.056,0.0433551254834583,checks,checks
preflop,9,0.154,0.04604603987600698,checks,bets
preflop,9,0.155,-0.01093540106308627,bets,calls
preflop,9,0.086,0.08785816491624661,bets,folds
preflop,8,0.06,0.002145916672747751,bets,folds
preflop,7,0.064,0.05461217699655313,bets,folds
preflop,6,0.054,-0.0015272601183849849,bets,folds
preflop,5,0.083,-0.0016906704446144408,bets,folds
preflop,4,0.092,0.08172150132060244,bets,folds
preflop,3,0.056,0.07152669332617037,bets,folds
flop,2,0.47878787878787876,-0.021675725159759525,checks,bets
flop,2,0.5,-0.03154791112905275,bets,raises
flop,2,0.47878787878787876,0.016725271156570187,raises,re-raises
flop,2,0.5,0.04796860364113277,re-raises,calls
turn,2,0.9545454545454546,0.4294171465601025,checks,bets
turn,2,0.045454545454545456,0.4482927179712554,bets,folds
preflop,9,0.181,0.06682294947288775,checks,bets
preflop,9,0.131,0.03918369696832783,bets,calls
preflop,9,0.065,0.052805469201208155,bets,folds
preflop,8,0.067,0.08690252194679865,bets,folds
preflop,7,0.054,-0.0033311147526538312,bets,folds
preflop,6,0.151,0.03974751174091791,bets,calls
preflop,6,0.094,0.06826258370816587,bets,folds
preflop,5,0.113,0.0648270545573641,bets,calls
preflop,5,0.086,0.08346572201119104,bets,folds
flop,4,0.17804878048780487,0.3336465674162786,checks,bets
flop,4,0.023170731707317073,0.3114044891444529,bets,folds
flop,3,0.7670731707317073,0.3608041908723904,bets,raises
flop,3,0.03170731707317073,0.3593838918669709,raises,folds
flop,2,0.17804878048780487,0.36272032868954474,raises,calls
turn,2,0.06818181818181818,0.39991682858030375,checks,checks
turn,2,0.9318181818181818,0.465539575605314,checks,bets
turn,2,0.06818181818181818,0.4904584635010729,bets,folds
preflop,9,0.131,0.005543234042618264,checks,bets
preflop,9,0.137,0.055602552287633694,bets,calls
preflop,9,0.099,0.007803116584880528,bets,folds
preflop,8,0.062,-0.014379218847648364,bets,folds
preflop,7,0.062,0.037927120832109376,bets,folds
preflop,6,0.078,0.08395855785336823,bets,folds
preflop,5,0.088,0.0739978464387881,bets,folds
preflop,4,0.08,0.06466806418885364,bets,folds
preflop,3,0.083,0.03744948822973965,bets,folds
flop,2,0.14242424242424243,0.3850997576927422,checks,bets
flop,2,0.8575757575757575,0.3333345844592948,bets,raises
flop,2,0.14242424242424243,0.3523339614347761,raises,calls
turn,2,0.8863636363636364,0.34686552012681515,checks,bets
turn,2,0.11363636363636363,0.428001644815338,bets,calls
river,2,1.0,0.5585649113700688,checks,bets
river,2,0.0,0.45010266176748875,bets,folds
preflop,9,0.151,0.060776366230697314,checks,bets
preflop,9,0.068,0.05414776686511321,bets,folds
preflop,8,0.127,-0.0016563871631188817,bets,calls
preflop,8,0.103,0.005298031029067497,bets,calls
preflop,8,0.131,0.04948096856315836,bets,calls
preflop,8,0.081,0.016878639679292304,bets,folds
preflop,7,0.092,0.08165361997596732,bets,folds
preflop,6,0.096,0.0002984954474074056,bets,folds
preflop,5,0.056,0.014664952417556415,bets,folds
flop,4,0.16829268292682928,0.12645178346059288,checks,bets
flop,4,0.4317073170731707,0.18082308553631493,bets,raises
flop,4,0.3024390243902439,0.11414093105574008,raises,re-raises
flop,4,0.0975609756097561,0.10082751679235628,re-raises,folds
flop,3,0.16829268292682928,0.13562977699938075,re-raises,folds
flop,2,0.4317073170731707,0.1268326337361221,re-raises,calls
turn,2,0.29545454545454547,0.16955367316073067,checks,bets
turn,2,0.7045454545454546,0.18764945307675845,bets,raises
turn,2,0.29545454545454547,0.20785932227900977,raises,re-raises
turn,2,0.7045454545454546,0.18502501752619543,re-raises,calls
river,2,1.0,0.48599827812015783,checks,bets
river,2,0.0,0.5314136424591583,bets,folds
preflop,9,0.08,0.0698351581236,checks,checks
preflop,9,0.073,-0.004020239135183297,checks,checks
preflop,9,0.092,0.07309037846883215,checks,checks
preflop,9,0.108,0.0351118246080705,checks,bets
preflop,9,0.073,0.07745052896171803,bets,folds
preflop,8,0.089,0.06573304082797517,bets,folds
preflop,7,0.062,0.02516536035740849,bets,folds
preflop,6,0.073,-0.013652495231965392,bets,folds
preflop,5,0.173,-0.007812140351972939,bets,calls
preflop,5,0.08,0.008204962469640788,bets,folds
preflop,4,0.073,0.02448546054807193,bets,folds
preflop,3,0.092,0.010290936303989199,bets,folds
flop,2,0.12828282828282828,0.3402881209498983,checks,bets
flop,2,0.8626262626262626,0.4204178341845018,bets,raises
flop,2,0.12828282828282828,0.33225588998456684,raises,calls
turn,2,0.09090909090909091,0.40833176201437926,checks,checks
turn,2,0.9090909090909091,0.39076976669893854,checks,bets
turn,2,0.09090909090909091,0.4492476751650916,bets,folds
preflop,9,0.082,0.05919555705728944,checks,checks
preflop,9,0.086,0.01630626159548046,checks,checks
preflop,9,0.073,0.04619204100406953,checks,checks
preflop,9,0.131,0.04184971291183177,checks,bets
preflop,9,0.129,0.018009907329191895,bets,calls
preflop,9,0.048,0.07329259808079999,bets,folds
preflop,8,0.092,0.0776054099206131,bets,folds
preflop,7,0.078,0.007643386202746499,bets,folds
preflop,6,0.057,-0.02139542072767034,bets,folds
preflop,5,0.082,0.04689557235030476,bets,folds
preflop,4,0.086,0.06726750458360606,bets,folds
preflop,3,0.073,0.0470389957252506,bets,folds
flop,2,0.2686868686868687,0.23359696979678138,checks,bets
flop,2,0.7313131313131314,0.2887851622441175,bets,raises
flop,2,0.2686868686868687,0.20023042772315386,raises,re-raises
flop,2,0.7313131313131314,0.26223634312518795,re-raises,calls
turn,2,0.75,0.2163428634638467,checks,bets
turn,2,0.25,0.21180043476626823,bets,raises
turn,2,0.75,0.21977555589331224,raises,re-raises
turn,2,0.25,0.2730196484392552,re-raises,calls
river,2,0.0,0.48416864076795224,checks,checks
river,2,1.0,0.5339329529763649,checks,bets
river,2,0.0,0.47220799843361194,bets,folds
preflop,9,0.064,-0.018309335548169246,checks,checks
preflop,9,0.106,-0.024061515395638274,checks,bets
preflop,9,0.101,0.01383177953524328,bets,calls
preflop,9,0.139,-0.0009702394782435779,bets,calls
preflop,9,0.124,-0.01099345400167202,bets,calls
preflop,9,0.091,0.07683293053898582,bets,folds
preflop,8,0.06,-0.0011881809364062274,bets,folds
preflop,7,0.099,0.028488897316904415,bets,folds
preflop,6,0.071,-0.015596312065268226,bets,folds
preflop,5,0.064,0.03146563298785804,bets,folds
flop,4,0.04390243902439024,0.36315024676347407,checks,checks
flop,4,0.0,0.3521246934442632,checks,checks
flop,4,0.9414634146341463,0.41540809240110893,checks,bets
flop,4,0.013414634146341463,0.3734853387307302,bets,folds
flop,3,0.04390243902439024,0.37257300028796225,bets,folds
flop,2,0.0,0.38792264669270643,bets,folds
preflop,9,0.062,0.014499013264269497,checks,checks
preflop,9,0.083,0.07093141390949992,checks,checks
preflop,9,0.101,0.011776885704641301,checks,bets
preflop,9,0.146,-0.0032487999147831487,bets,calls
preflop,9,0.049,0.021535313816011578,bets,folds
preflop,8,0.109,0.05176726209021802,bets,calls
preflop,8,0.051,0.022833152630428767,bets,folds
preflop,7,0.142,0.09112679114214998,bets,calls
preflop,7,0.092,-0.003695462295841216,bets,folds
preflop,6,0.062,0.027068645563973745,bets,folds
preflop,5,0.083,0.0639869972238265,bets,folds
flop,4,0.29024390243902437,0.12595744225649436,checks,bets
flop,4,0.2304878048780488,0.07117678291159968,bets,calls
flop,4,0.1,0.15501244226811822,bets,raises
flop,4,0.3670731707317073,0.07555709044336902,raises,re-raises
flop,4,0.29024390243902437,0.1295036343013135,re-raises,calls
flop,4,0.2304878048780488,0.12344275587724511,re-raises,folds
flop,3,0.1,0.08933076975722437,re-raises,calls
turn,3,0.8333333333333334,0.4058819783713921,checks,bets
turn,3,0.047619047619047616,0.3628166516655529,bets,folds
turn,2,0.047619047619047616,0.3822395486345912,bets,folds
preflop,9,0.052,0.037913137613969194,checks,checks
preflop,9,0.098,-0.0017171813578134645,checks,checks
preflop,9,0.086,-0.017784156086803456,checks,checks
preflop,9,0.145,-0.003833929071623547,checks,bets
preflop,9,0.076,-0.006206964861033025,bets,folds
preflop,8,0.123,0.04258034720755085,bets,calls
preflop,8,0.06,0.07304408703088605,bets,folds
preflop,7,0.129,-0.0008432788266618564,bets,calls
preflop,7,0.081,0.024836515323205945,bets,folds
preflop,6,0.052,0.06396674100509725,bets,folds
preflop,5,0.098,0.054573699899991036,bets,folds
preflop,4,0.086,0.020822071437308895,bets,folds
flop,3,0.10299003322259136,0.3158086400250368,checks,bets
flop,3,0.15171650055370986,0.26931262750063667,bets,calls
flop,3,0.7452934662236987,0.3443335766170861,bets,raises
flop,3,0.10299003322259136,0.3413010465552218,raises,calls
flop,3,0.15171650055370986,0.2834446158028275,raises,calls
turn,3,0.07142857142857142,0.2853883087673526,checks,checks
turn,3,0.7142857142857143,0.28185949344577665,checks,bets
turn,3,0.21428571428571427,0.25966327826643265,bets,calls
turn,3,0.07142857142857142,0.26633873955147974,bets,folds
river,2,1.0,0.4830165077937537,checks,bets
river,2,0.0,0.5009449783831328,bets,folds
preflop,9,0.139,0.04895908034439455,checks,bets
preflop,9,0.056,0.06885079407620143,bets,folds
preflop,8,0.106,0.024431343676938354,bets,calls
preflop,8,0.119,0.06729250758063371,bets,calls
preflop,8,0.171,0.0006372742685046701,bets,calls
preflop,8,0.137,0.06213904165697854,bets,calls
preflop,8,0.096,0.0135710427665891,bets,folds
preflop,7,0.054,0.05217449657691007,bets,folds
preflop,6,0.098,0.016704338207009433,bets,folds
flop,5,0.06612685560053981,0.08969621408921499,checks,checks
flop,5,0.1524966261808367,0.1420230043085593,checks,bets
flop,5,0.242914979757085,0.08394688694034871,bets,calls
flop,5,0.048582995951417005,0.11675439758124045,bets,folds
flop,4,0.0,0.11601664516276566,bets,folds
flop,3,0.06612685560053981,0.08813850298198334,bets,folds
turn,2,0.9090909090909091,0.3880379287736131,checks,bets
turn,2,0.09090909090909091,0.4190242742894909,bets,folds
preflop,9,0.086,0.009263980928276117,checks,checks
preflop,9,0.061,0.052482706488403905,checks,checks
preflop,9,0.114,0.018288800202950144,checks,bets
preflop,9,0.063,-0.004058190087440745,bets,folds
preflop,8,0.113,0.01341909171189163,bets,calls
preflop,8,0.151,0.05609708418661352,bets,calls
preflop,8,0.098,-0.01004358922006434,bets,folds
preflop,7,0.076,-0.012381504001473934,bets,folds
preflop,6,0.145,0.006594932988150785,bets,calls
preflop,6,0.086,0.05061333854918569,bets,folds
preflop,5,0.061,0.04561349264377651,bets,folds
flop,4,0.0,0.30114074910498884,checks,checks
flop,4,0.7695121951219512,0.357209345920571,checks,bets
flop,4,0.07073170731707316,0.27217167722363284,bets,folds
flop,3,0.04390243902439024,0.31899246226554145,bets,folds
flop,2,0.0,0.3092933068410752,bets,folds
preflop,9,0.127,0.06978308179478825,checks,bets
preflop,9,0.054,0.0184604774959596,bets,folds
preflop,8,0.058,0.05974061728130406,bets,folds
preflop,7,0.08,0.04306817233537541,bets,folds
preflop,6,0.08,-0.0049885375468296765,bets,folds
preflop,5,0.131,-0.0008222250662793008,bets,calls
preflop,5,0.108,0.009829308841522454,bets,calls
preflop,5,0.062,0.08159160573797093,bets,folds
preflop,4,0.08,0.019983880879373857,bets,folds
flop,3,0.08305647840531562,0.3674684247286003,checks,checks
flop,3,0.8881506090808416,0.3941894354542521,checks,bets
flop,3,0.028792912513842746,0.4488112518023111,bets,folds
flop,2,0.08305647840531562,0.37563231069128433,bets,folds
preflop,9,0.113,0.002017945931676205,checks,bets
preflop,9,0.048,0.0017850389945185743,bets,folds
preflop,8,0.061,0.037328731294725956,bets,folds
preflop,7,0.074,0.03403148637157431,bets,folds
preflop,6,0.054,0.009194982547839979,bets,folds
preflop,5,0.14,-0.017200526839087092,bets,calls
preflop,5,0.065,0.06340925580636057,bets,folds
preflop,4,0.063,-0.0010843685674177955,bets,folds
preflop,3,0.067,0.07689789435317211,bets,folds
flop,2,0.043434343434343436,0.42846212285470414,checks,checks
flop,2,0.9565656565656566,0.4989029179517183,checks,bets
flop,2,0.043434343434343436,0.5147091306550385,bets,folds
preflop,9,0.096,0.01338407202001253,checks,checks
preflop,9,0.076,0.011129174219751126,checks,checks
preflop,9,0.071,0.06201148289609761,checks,checks
preflop,9,0.181,0.01348305753633914,checks,bets
preflop,9,0.081,0.04995673180429775,bets,folds
preflop,8,0.056,0.07939468206508671,bets,folds
preflop,7,0.073,-0.01232273272102826,bets,folds
preflop,6,0.066,0.07561332091426731,bets,folds
preflop,5,0.052,0.020711222569827485,bets,folds
preflop,4,0.096,0.03318336144713922,bets,folds
preflop,3,0.076,0.08337046927693922,bets,folds
preflop,2,0.071,0.05029710753500299,bets,folds
preflop,9,0.114,0.0885527930449018,checks,bets
preflop,9,0.068,-0.015142081094418433,bets,folds
preflop,8,0.097,0.009777111559871089,bets,folds
preflop,7,0.114,0.002461944741905059,bets,calls
preflop,7,0.134,-0.005159425875131518,bets,calls
preflop,7,0.054,-0.015657271435763523,bets,folds
preflop,6,0.165,-0.017419868906934463,bets,calls
preflop,6,0.081,0.007351219020288981,bets,folds
preflop,5,0.088,0.0061718616003413156,bets,folds
flop,4,0.09146341463414634,0.20969854975426466,checks,checks
flop,4,0.14878048780487804,0.18665477146176268,checks,bets
flop,4,0.24634146341463414,0.18253464941607056,bets,calls
flop,4,0.5134146341463415,0.11783837571529265,bets,raises
flop,4,0.09146341463414634,0.1201230011158711,raises,folds
flop,3,0.14878048780487804,0.1128850555311747,raises,calls
flop,3,0.24634146341463414,0.17574632225023876,raises,calls
turn,3,0.0,0.3434574339361316,checks,checks
turn,3,0.23809523809523808,0.35690461731519607,checks,bets
turn,3,0.7619047619047619,0.2932596874311674,bets,raises
turn,3,0.0,0.36097677508681963,raises,folds
turn,2,0.23809523809523808,0.2935744219281254,raises,calls
river,2,0.0,0.5503615134657214,checks,checks
river,2,1.0,0.48444953450861344,checks,bets
river,2,0.0,0.5007694579755677,bets,folds
preflop,9,0.057,0.07335190718183923,checks,checks
preflop,9,0.06,0.04159318137564787,checks,checks
preflop,9,0.073,0.00951972805911137,checks,checks
preflop,9,0.062,0.029308201058766133,checks,checks
preflop,9,0.079,0.04666149690509214,checks,checks
preflop,9,0.124,0.07719200015454464,checks,bets
preflop,9,0.111,-0.00019528901366965348,bets,calls
preflop,9,0.08,-0.004541109551660011,bets,folds
preflop,8,0.112,0.02505596376654363,bets,calls
preflop,8,0.057,0.06408131501168754,bets,folds
preflop,7,0.06,0.029418142024817084,bets,folds
preflop,6,0.073,0.000703880474318401,bets,folds
preflop,5,0.062,0.049702563245569764,bets,folds
preflop,4,0.079,-0.011304222099767263,bets,folds
flop,3,0.1982281284606866,0.29414321705307056,checks,bets
flop,3,0.07862679955703211,0.3014336393289189,bets,folds
flop,2,0.7231450719822813,0.28753810273490965,bets,raises
flop,2,0.1982281284606866,0.2392158807016509,raises,calls
turn,2,0.06818181818181818,0.4838804281799958,checks,checks
turn,2,0.9318181818181818,0.48399517623747507,checks,bets
turn,2,0.06818181818181818,0.4412897277311893,bets,folds
preflop,9,0.068,0.01726365526381802,checks,checks
preflop,9,0.073,0.07655174543376432,checks,checks
preflop,9,0.048,-0.004682348403547046,checks,checks
preflop,9,0.106,0.03563253178826896,checks,bets
preflop,9,0.103,-0.01707361266070591,bets,calls
preflop,9,0.106,0.061856514694951445,bets,calls
preflop,9,0.099,0.05267311955802105,bets,folds
preflop,8,0.108,0.04935781512269023,bets,calls
preflop,8,0.108,0.05050835410132182,bets,calls
preflop,8,0.068,-0.017037339643140345,bets,folds
preflop,7,0.073,0.06368533718119869,bets,folds
preflop,6,0.048,0.08018780232980553,bets,folds
flop,5,0.398110661268556,0.11785717104201995,checks,bets
flop,5,0.2739541160593792,0.15262611562603473,bets,raises
flop,5,0.18353576248313092,0.1549769391654614,raises,calls
flop,5,0.11875843454790823,0.11202696876344179,raises,calls
flop,5,0.02564102564102564,0.1790158834513197,raises,folds
flop,4,0.398110661268556,0.11916739312832375,raises,re-raises
flop,4,0.2739541160593792,0.12661629868412944,re-raises,calls
flop,4,0.18353576248313092,0.07862764245126347,re-raises,folds
flop,3,0.11875843454790823,0.12306487222349069,re-raises,folds
turn,2,0.20454545454545456,0.32246495616799775,checks,bets
turn,2,0.75,0.2628050275277885,bets,raises
turn,2,0.20454545454545456,0.2515595835779519,raises,calls
river,2,0.0,0.5105369682944351,checks,checks
river,2,1.0,0.5416088393598053,checks,bets
river,2,0.0,0.467567972009309,bets,folds
preflop,9,0.088,-0.018421925401532074,checks,checks
preflop,9,0.134,0.03572609654287637,checks,bets
preflop,9,0.106,0.021115235445865275,bets,calls
preflop,9,0.062,0.013362164930690753,bets,folds
preflop,8,0.064,0.020299793588993444,bets,folds
preflop,7,0.111,-0.01802357145112628,bets,calls
preflop,7,0.092,0.004089550199567648,bets,folds
preflop,6,0.137,-0.010663392372050568,bets,calls
preflop,6,0.093,0.06088192455643705,bets,folds
preflop,5,0.088,0.027388887635308824,bets,folds
flop,4,0.17317073170731706,0.14123146171822304,checks,bets
flop,4,0.16341463414634147,0.13607854394590105,bets,calls
flop,4,0.5609756097560976,0.1825694030924786,bets,raises
flop,4,0.08292682926829269,0.22700132506730925,raises,folds
flop,3,0.17317073170731706,0.17190957207522495,raises,calls
flop,3,0.16341463414634147,0.19775880197682932,raises,calls
turn,3,0.09523809523809523,0.32950631163566013,checks,checks
turn,3,0.09523809523809523,0.35676553707811454,checks,checks
turn,3,0.8095238095238095,0.3402283458502863,checks,bets
turn,3,0.09523809523809523,0.37730959050583196,bets,folds
turn,2,0.09523809523809523,0.28912193403130215,bets,folds
preflop,9,0.08,0.037352450484900906,checks,checks
preflop,9,0.083,0.11994176937236999,checks,checks
preflop,9,0.078,0.038706124306539025,checks,checks
preflop,9,0.311,0.10094645599236102,checks,bets
preflop,9,0.049,0.02847345310535712,bets,folds
preflop,8,0.143,0.05727736467410097,bets,calls
preflop,8,0.081,0.026888967522331032,bets,folds
preflop,7,0.065,0.10854996925185453,bets,folds
preflop,6,0.155,0.12558737747882737,bets,calls
preflop,6,0.08,0.10819735783227792,bets,folds
preflop,5,0.083,0.053633375665257416,bets,folds
preflop,4,0.078,0.029371566291225025,bets,folds
flop,3,0.5891472868217055,0.21779549739312234,checks,bets
flop,3,0.38981173864894797,0.23804167890598027,bets,raises
flop,3,0.021040974529346623,0.28305075228506293,raises,folds
flop,2,0.5891472868217055,0.1967413836155555,raises,re-raises
flop,2,0.38981173864894797,0.2315597820532591,re-raises,calls
turn,2,0.7954545454545454,0.2849202496193222,checks,bets
turn,2,0.20454545454545456,0.25747927625821626,bets,calls
river,2,0.0,0.5108875662412852,checks,checks
river,2,1.0,0.4541022270148883,checks,bets
river,2,0.0,0.48770227948038397,bets,folds
preflop,9,0.069,0.022750980408858534,checks,checks
preflop,9,0.114,0.001140178587780781,checks,bets
preflop,9,0.172,0.04136104354869849,bets,calls
preflop,9,0.081,0.0788456852893015,bets,folds
preflop,8,0.103,0.03667583098934831,bets,calls
preflop,8,0.092,0.007903864135612736,bets,folds
preflop,7,0.096,0.08453036283903198,bets,folds
preflop,6,0.076,-0.012559953026727966,bets,folds
preflop,5,0.056,0.023243946255011708,bets,folds
preflop,4,0.069,0.08499590056045009,bets,folds
flop,3,0.006644518272425249,0.38640744094316254,checks,checks
flop,3,0.9269102990033222,0.478145038802763,checks,bets
flop,3,0.04983388704318937,0.47567551098744953,bets,folds
flop,2,0.006644518272425249,0.47649066231547416,bets,folds
preflop,9,0.051,0.09906078848170835,checks,checks
preflop,9,0.092,0.05811181700360763,checks,checks
preflop,9,0.066,0.07812989074612584,checks,checks
preflop,9,0.076,0.09900389145867144,checks,checks
preflop,9,0.054,0.07979051166062451,checks,checks
preflop,9,0.082,0.07202261722235151,checks,checks
preflop,9,0.099,0.07594236238085256,checks,checks
preflop,9,0.193,0.020166707934440063,checks,bets
preflop,9,0.095,0.07549960542015713,bets,folds
preflop,8,0.051,0.08253184514132389,bets,folds
preflop,7,0.092,0.04271751731666005,bets,folds
preflop,6,0.066,0.055443566841246246,bets,folds
preflop,5,0.076,0.09316767176045745,bets,folds
preflop,4,0.054,0.06350606154754096,bets,folds
preflop,3,0.082,0.01961548615269275,bets,folds
preflop,2,0.099,0.053338066615952966,bets,folds
preflop,9,0.093,0.08236334782210097,checks,checks
preflop,9,0.104,0.06597041768118544,checks,bets
preflop,9,0.06,-0.0013373525715426812,bets,folds
preflop,8,0.144,0.07031183323472326,bets,calls
preflop,8,0.099,0.0007731374212824882,bets,folds
preflop,7,0.083,0.07461791239040103,bets,folds
preflop,6,0.121,0.016359220021478885,bets,calls
preflop,6,0.063,0.07423307351629613,bets,folds
preflop,5,0.121,-0.01384467034866593,bets,calls
preflop,5,0.093,0.0787050776644343,bets,folds
flop,4,0.32195121951219513,0.2194593996490603,checks,bets
flop,4,0.6304878048780488,0.28482825493488617,bets,raises
flop,4,0.0,0.2115223537429195,raises,folds
flop,3,0.018292682926829267,0.31169630739725385,raises,folds
flop,2,0.32195121951219513,0.2813146759238324,raises,re-raises
flop,2,0.6304878048780488,0.25107555807393905,re-raises,calls
turn,2,0.0,0.4715006161215543,checks,checks
turn,2,1.0,0.5185251222996883,checks,bets
turn,2,0.0,0.4668870151539468,bets,folds
preflop,9,0.113,0.013455475411273225,checks,bets
preflop,9,0.054,0.0816071324795968,bets,folds
preflop,8,0.148,0.05090503801570788,bets,calls
preflop,8,0.057,0.06663271223979003,bets,folds
preflop,7,0.093,0.0714707109431218,bets,folds
preflop,6,0.144,0.08751879375313365,bets,calls
preflop,6,0.193,0.09572755682064449,bets,calls
preflop,6,0.069,0.045332715076076315,bets,folds
preflop,5,0.068,0.055995725259898606,bets,folds
flop,4,0.003658536585365854,0.31712103077201526,checks,checks
flop,4,0.15365853658536585,0.2788841087322765,checks,bets
flop,4,0.09146341463414634,0.3363643322057036,bets,folds
flop,3,0.7414634146341463,0.32705214586879305,bets,raises
flop,3,0.003658536585365854,0.2844126494262585,raises,folds
flop,2,0.15365853658536585,0.30899909539667236,raises,calls
turn,2,0.06818181818181818,0.4717649669193634,checks,checks
turn,2,0.9318181818181818,0.48937867516276995,checks,bets
turn,2,0.06818181818181818,0.4734395599100292,bets,folds
preflop,9,0.113,0.011563323971561363,checks,bets
preflop,9,0.056,0.03918041250661569,bets,folds
preflop,8,0.048,-0.01669837617052135,bets,folds
preflop,7,0.091,0.07736241228870551,bets,folds
preflop,6,0.111,0.07178402441861188,bets,calls
preflop,6,0.067,0.035054032164262894,bets,folds
preflop,5,0.069,0.07789308712090469,bets,folds
preflop,4,0.09,-0.007773037808807188,bets,folds
preflop,3,0.078,0.06712973785794572,bets,folds
flop,2,0.806060606060606,0.34594647849727983,checks,bets
flop,2,0.19393939393939394,0.298626356163507,bets,calls
turn,2,0.8863636363636364,0.3422601763627437,checks,bets
turn,2,0.11363636363636363,0.40494773955456004,bets,calls
river,2,1.0,0.5013122173462811,checks,bets
river,2,0.0,0.45336793904379813,bets,folds
preflop,9,0.056,0.03169084821917727,checks,checks
preflop,9,0.052,0.009917439813125754,checks,checks
preflop,9,0.099,0.056320994095168844,checks,checks
preflop,9,0.083,0.034224456041418674,checks,checks
preflop,9,0.07,0.040907538890996506,checks,checks
preflop,9,0.169,0.050491269597325306,checks,bets
preflop,9,0.057,0.09402006699042308,bets,folds
preflop,8,0.121,0.07769636965162709,bets,calls
preflop,8,0.07,0.07361467190754711,bets,folds
preflop,7,0.056,-0.008149069405442994,bets,folds
preflop,6,0.052,0.0035566519979189845,bets,folds
preflop,5,0.099,0.008410928722930165,bets,folds
preflop,4,0.083,-0.009867406814391452,bets,folds
preflop,3,0.07,0.05138231426006361,bets,folds
flop,2,0.9040404040404041,0.37324558626509974,checks,bets
flop,2,0.07171717171717172,0.42881902178652476,bets,folds
preflop,9,0.101,0.07689218676510601,checks,bets
preflop,9,0.101,0.029504146133118664,bets,calls
preflop,9,0.086,0.02047682512694985,bets,folds
preflop,8,0.069,-0.02524201072070492,bets,folds
preflop,7,0.08,0.07055211992483218,bets,folds
preflop,6,0.137,0.02266874722172825,bets,calls
preflop,6,0.083,-0.022356779326983517,bets,folds
preflop,5,0.143,-0.013011952146877732,bets,calls
preflop,5,0.094,0.04608490996460126,bets,folds
flop,4,0.03414634146341464,0.20231051132345007,checks,checks
flop,4,0.0,0.23493506575034792,checks,checks
flop,4,0.27926829268292686,0.20373085425247237,checks,bets
flop,4,0.5719512195121951,0.19428862915615153,bets,raises
flop,4,0.03414634146341464,0.224071563901945,raises,folds
flop,3,0.0,0.2760777292547071,raises,folds
flop,2,0.27926829268292686,0.21853881623558424,raises,re-raises
flop,2,0.5719512195121951,0.19155256153239042,re-raises,calls
turn,2,0.1590909090909091,0.30223927907492365,checks,bets
turn,2,0.8409090909090909,0.37779926131279956,bets,raises
turn,2,0.1590909090909091,0.39525453714700803,raises,calls
river,2,0.0,0.45375227501747734,checks,checks
river,2,1.0,0.5423691287679324,checks,bets
river,2,0.0,0.5529090765519958,bets,folds
preflop,9,0.103,0.05785372140014804,checks,bets
preflop,9,0.068,-0.025130064796558844,bets,folds
preflop,8,0.076,-0.018481354711661426,bets,folds
preflop,7,0.116,0.04469278982276827,bets,calls
preflop,7,0.096,0.03853086249918786,bets,folds
preflop,6,0.144,0.018201917312067547,bets,calls
preflop,6,0.101,0.07312957216551373,bets,calls
preflop,6,0.068,-0.003613500355018416,bets,folds
preflop,5,0.076,0.027142841643501833,bets,folds
flop,4,0.014634146341463415,0.28461235138222146,checks,checks
flop,4,0.041463414634146344,0.2996915885926704,checks,checks
flop,4,0.1378048780487805,0.33735896649460045,checks,bets
flop,4,0.8060975609756098,0.2875661916620019,bets,raises
flop,4,0.014634146341463415,0.3720341275407056,raises,folds
flop,3,0.041463414634146344,0.3776742206447291,raises,folds
flop,2,0.1378048780487805,0.2919810309124266,raises,calls
turn,2,0.9772727272727273,0.4750239671938351,checks,bets
turn,2,0.022727272727272728,0.4777786541309401,bets,folds
preflop,9,0.172,0.005918756046683876,checks,bets
preflop,9,0.073,0.06879053033891958,bets,folds
preflop,8,0.137,0.03752972249070116,bets,calls
preflop,8,0.111,-0.009207128279949718,bets,calls
preflop,8,0.131,0.059307934852725404,bets,calls
preflop,8,0.061,0.08438904350918053,bets,folds
preflop,7,0.114,0.08244902396070419,bets,calls
preflop,7,0.092,0.0538439525345926,bets,folds
preflop,6,0.062,0.01125911690248477,bets,folds
flop,5,0.631578947368421,0.2819551785067794,checks,bets
